oh_id,member_id,office_id,start_date,end_date,in_cabinet,estimated_end_date,estimated_start_date
13929,11832,93,1989-01-01,1990-12-31,,1,1
13930,11832,177,1990-01-01,,,0,1
13931,11833,13,1979-01-01,1981-12-31,,1,1
13932,11833,13,1981-01-01,,,0,1
13933,11834,73,1969-01-01,1970-12-31,,1,1
13934,11834,73,1974-01-01,1979-12-31,,1,1
13935,11835,73,1974-01-01,1976-12-31,,1,1
13936,11836,177,1992-01-01,1997-12-31,,1,1
13937,11841,94,,,,0,0
13938,11841,13,1979-01-01,1982-12-31,,1,1
13939,11841,13,1982-01-01,,,0,1
13940,11845,57,1981-01-01,1982-12-31,,1,1
13941,11847,4,1967-01-01,1969-12-31,,1,1
13942,11847,177,1969-01-01,1970-12-31,,1,1
13943,11848,13,1984-01-01,1986-12-31,,1,1
13944,11848,13,1986-01-01,1989-12-31,,1,1
13945,11848,13,1989-01-01,1990-12-31,,1,1
13946,11849,94,1994-01-01,1994-12-31,,1,1
13947,11851,73,1978-01-01,1979-12-31,,1,1
13948,11852,73,1986-01-01,1992-12-31,,1,1
13949,11852,57,1992-01-01,1997-12-31,,1,1
13950,11853,73,1979-01-01,1983-12-31,,1,1
13951,11854,73,1979-01-01,1982-12-31,,1,1
13952,11855,278,,1997-12-31,,1,0
13953,11855,128,1979-01-01,1981-12-31,,1,1
13954,11855,5,1981-01-01,1983-12-31,,1,1
13955,11855,13,1983-01-01,1985-12-31,,1,1
13956,11855,177,1985-01-01,1987-12-31,,1,1
13957,11855,55,1987-01-01,1989-12-31,,1,1
13958,11855,256,1989-01-01,1992-12-31,,1,1
13959,11856,55,1997-01-01,1999-12-31,,1,1
13960,11857,73,1979-01-01,1982-12-31,,1,1
13961,11857,57,1982-01-01,1986-12-31,,1,1
13962,11857,4,1986-01-01,1987-12-31,,1,1
13963,11857,73,1987-01-01,1988-12-31,,1,1
13964,11857,177,1988-01-01,,,0,1
13965,11858,73,1967-01-01,1967-12-31,,1,1
13966,11858,109,1997-01-01,2000-12-31,,1,1
13967,11859,73,1977-01-01,1979-12-31,,1,1
13968,11859,87,1979-01-01,,,0,1
13969,11860,236,1997-01-01,1999-12-31,,1,1
13970,11864,87,1982-01-01,1982-12-31,,1,1
13971,11866,77,1992-05-06,1997-05-14,,0,0
13972,11868,73,1979-01-01,1983-12-31,,1,1
13973,11868,73,1987-01-01,1989-12-31,,1,1
13974,11868,13,1992-01-01,1993-12-31,,1,1
13975,11871,73,1979-01-01,1981-12-31,,1,1
13976,11871,57,1981-01-01,1984-12-31,,1,1
13977,11871,13,1984-01-01,1987-12-31,,1,1
13978,11871,129,1987-01-01,1989-12-31,,1,1
13979,11871,177,1989-01-01,1990-12-31,,1,1
13980,11871,232,1990-01-01,1993-12-31,,1,1
13981,11871,246,1993-01-01,1997-12-31,,1,1
13982,11873,73,1979-01-01,1983-12-31,,1,1
13983,11873,13,1983-01-01,1984-12-31,,1,1
13984,11873,13,1984-01-01,1985-12-31,,1,1
13985,11873,13,1985-01-01,1986-12-31,,1,1
13986,11877,73,,,,0,0
13987,11878,68,1982-01-01,1989-12-31,,1,1
13988,11879,13,1982-01-01,1987-12-31,,1,1
13989,11884,73,1979-01-01,1981-12-31,,1,1
13990,11884,73,1981-01-01,1983-12-31,,1,1
13991,11884,95,1983-01-01,1985-12-31,,1,1
13992,11884,177,1985-01-01,1986-12-31,,1,1
13993,11884,177,1986-01-01,1989-12-31,,1,1
13994,11884,258,1989-01-01,1990-12-31,,1,1
13995,11884,39,1990-01-01,1992-12-31,,1,1
13996,11890,13,1997-01-01,1999-12-31,,1,1
13997,11895,73,1983-01-01,1985-12-31,,1,1
13998,11896,19,1997-01-01,2001-12-31,,1,1
13999,11896,21,2001-01-01,,,0,1
14000,11900,73,1981-01-01,,,0,1
14001,11901,73,1989-01-01,1992-12-31,,1,1
14002,11901,73,1992-01-01,1993-12-31,,1,1
14003,11901,128,1993-01-01,1994-12-31,,1,1
14004,11902,73,1982-01-01,1983-12-31,,1,1
14005,11903,73,1983-01-01,1987-12-31,,1,1
14006,11904,26,1981-01-01,1983-12-31,,1,1
14007,11904,177,1983-01-01,1988-12-31,,1,1
14008,11904,177,1988-01-01,1990-12-31,,1,1
14009,11904,275,1990-01-01,1992-12-31,,1,1
14010,11904,39,1992-01-01,1994-12-31,,1,1
14011,11904,262,1994-01-01,1995-12-31,,1,1
14012,11904,63,1995-01-01,1997-12-31,,1,1
14013,11906,94,1997-01-01,2000-12-31,,1,1
14014,11908,13,1985-01-01,1992-12-31,,1,1
14015,11908,177,1992-01-01,1997-12-31,,1,1
14016,11910,177,1993-01-01,1997-12-31,,1,1
14017,11911,73,1986-01-01,1989-12-31,,1,1
14018,11912,73,1981-01-01,1982-12-31,,1,1
14019,11912,13,1982-01-01,1983-12-31,,1,1
14020,11912,13,1983-01-01,1988-12-31,,1,1
14021,11912,13,1988-01-01,1989-12-31,,1,1
14022,11913,73,1981-01-01,1983-12-31,,1,1
14023,11913,95,1983-01-01,1988-12-31,,1,1
14024,11919,73,1981-01-01,1988-12-31,,1,1
14025,11919,57,1989-01-01,1990-12-31,,1,1
14026,11919,84,1990-01-01,,,0,1
14027,11922,87,1982-01-01,,,0,1
14028,11926,13,1983-01-01,1987-12-31,,1,1
14029,11926,13,1993-01-01,1994-12-31,,1,1
14030,11926,177,1994-01-01,1997-12-31,,1,1
14031,11927,73,1982-01-01,1985-12-31,,1,1
14032,11927,26,1985-01-01,1989-12-31,,1,1
14033,11927,177,1989-01-01,1990-12-31,,1,1
14034,11927,177,1990-01-01,1992-12-31,,1,1
14035,11927,177,1992-01-01,,,0,1
14036,11928,57,1984-01-01,1988-12-31,,1,1
14037,11928,13,1988-01-01,1989-12-31,,1,1
14038,11928,13,1989-01-01,1992-12-31,,1,1
14039,11928,177,1992-01-01,,,0,1
14040,11929,73,1984-01-01,1987-12-31,,1,1
14041,11930,57,1981-01-01,1983-12-31,,1,1
14042,11930,57,1983-01-01,1986-12-31,,1,1
14043,11930,13,1986-01-01,1986-12-31,,1,1
14044,11930,177,1987-01-01,1990-12-31,,1,1
14045,11930,109,1990-01-01,1992-12-31,,1,1
14046,11934,73,1981-01-01,1983-12-31,,1,1
14047,11934,77,1997-05-14,2001-06-20,,0,0
14048,11934,3,2000-10-23,,,0,0
14049,11935,73,1981-01-01,1986-12-31,,1,1
14050,11936,73,1982-01-01,1983-12-31,,1,1
14051,11936,57,1983-01-01,1984-12-31,,1,1
14052,11936,13,1986-01-01,1989-12-31,,1,1
14053,11936,177,1989-01-01,1990-12-31,,1,1
14054,11936,177,1990-01-01,,,0,1
14055,11942,73,1979-01-01,1986-12-31,,1,1
14056,11942,13,1986-01-01,1987-12-31,,1,1
14057,11942,42,1987-01-01,1992-12-31,,1,1
14058,11942,12,1992-01-01,1997-12-31,,1,1
14059,11943,73,1992-01-01,1994-12-31,,1,1
14060,11943,128,1994-01-01,1995-12-31,,1,1
14061,11943,57,1995-01-01,1997-12-31,,1,1
14062,11947,73,1981-01-01,1983-12-31,,1,1
14063,11947,57,1983-01-01,1985-12-31,,1,1
14064,11947,13,1985-01-01,1986-12-31,,1,1
14065,11947,177,1986-01-01,1987-12-31,,1,1
14066,11947,63,1987-01-01,1989-12-31,,1,1
14067,11947,80,1989-01-01,1989-12-31,,1,1
14068,11947,1,1989-01-01,1990-12-31,,1,1
14069,11947,2,1990-11-28,1997-05-01,,0,0
14070,11956,73,1983-01-01,1987-12-31,,1,1
14071,11956,57,1987-01-01,1990-12-31,,1,1
14072,11956,13,1990-01-01,1992-12-31,,1,1
14073,11956,13,1992-01-01,1997-12-31,,1,1
14074,11959,57,1987-01-01,1990-12-31,,1,1
14075,11959,13,1990-01-01,1992-12-31,,1,1
14076,11959,66,1992-01-01,1997-12-31,,1,1
14077,11960,73,1984-01-01,1987-12-31,,1,1
14078,11960,73,1989-01-01,1990-12-31,,1,1
14079,11960,73,1990-01-01,,,0,1
14080,11964,73,1981-01-01,1981-12-31,,1,1
14081,11967,73,1980-01-01,1984-12-31,,1,1
14082,11967,128,1984-01-01,1986-12-31,,1,1
14083,11967,57,1986-01-01,1988-12-31,,1,1
14084,11967,73,1988-01-01,1990-12-31,,1,1
14085,11967,13,1990-01-01,1994-12-31,,1,1
14086,11968,177,1995-01-01,1997-12-31,,1,1
14087,11969,73,1981-01-01,1983-12-31,,1,1
14088,11969,13,1983-01-01,1986-12-31,,1,1
14089,11969,13,1986-01-01,1989-12-31,,1,1
14090,11973,87,1983-01-01,1995-12-31,,1,1
14091,11977,73,1982-01-01,1984-12-31,,1,1
14092,11977,73,1984-01-01,1985-12-31,,1,1
14093,11977,73,1985-01-01,1986-12-31,,1,1
14094,11977,13,1986-01-01,1990-12-31,,1,1
14095,11977,177,1990-01-01,1992-12-31,,1,1
14096,11977,177,1992-01-01,1994-12-31,,1,1
14097,11977,257,1994-01-01,1995-12-31,,1,1
14098,11977,22,1995-01-01,1997-12-31,,1,1
14099,11978,73,1984-01-01,1986-12-31,,1,1
14100,11978,73,1987-01-01,1989-12-31,,1,1
14101,11980,13,1987-01-01,1989-12-31,,1,1
14102,11980,13,1989-01-01,1990-12-31,,1,1
14103,11980,13,1990-01-01,1994-12-31,,1,1
14104,11982,26,1983-01-01,1985-12-31,,1,1
14105,11982,26,1985-01-01,1987-12-31,,1,1
14106,11982,26,1987-01-01,1989-12-31,,1,1
14107,11982,177,1989-01-01,1992-12-31,,1,1
14108,11984,73,1983-01-01,1984-12-31,,1,1
14109,11984,73,1984-01-01,1985-12-31,,1,1
14110,11984,73,1987-01-01,1988-12-31,,1,1
14111,11985,73,1982-01-01,,,0,1
14112,11986,128,1981-01-01,1983-12-31,,1,1
14113,11986,57,1983-01-01,1986-12-31,,1,1
14114,11986,4,1986-01-01,1989-12-31,,1,1
14115,11991,13,1981-01-01,1983-12-31,,1,1
14116,11991,13,1983-01-01,1986-12-31,,1,1
14117,11991,177,1986-01-01,1987-12-31,,1,1
14118,11991,177,1987-01-01,1988-12-31,,1,1
14119,11991,177,1988-01-01,1989-12-31,,1,1
14120,11991,177,1990-01-01,1990-12-31,,1,1
14121,11991,63,1990-01-01,1992-12-31,,1,1
14122,11991,54,1992-01-01,1993-12-31,,1,1
14123,11992,57,1982-01-01,1989-12-31,,1,1
14124,11992,129,1989-01-01,1990-12-31,,1,1
14125,11992,177,1990-01-01,1993-12-31,,1,1
14126,11998,57,1986-01-01,1987-12-31,,1,1
14127,11998,177,1994-01-01,1997-12-31,,1,1
14128,11999,73,1988-01-01,1994-12-31,,1,1
14129,11999,13,1994-01-01,1995-12-31,,1,1
14130,11999,13,1995-01-01,1996-12-31,,1,1
14131,11999,279,1996-01-01,1997-12-31,,1,1
14132,12002,73,1985-01-01,1990-12-31,,1,1
14133,12002,13,1990-01-01,1990-12-31,,1,1
14134,12005,73,1987-01-01,,,0,1
14135,12006,73,1985-01-01,1986-12-31,,1,1
14136,12011,73,1984-01-01,1987-12-31,,1,1
14137,12011,73,1990-01-01,1992-12-31,,1,1
14138,12011,26,1992-01-01,1994-12-31,,1,1
14139,12011,26,1994-01-01,1995-12-31,,1,1
14140,12012,280,1997-01-01,2003-12-31,,1,1
14141,12013,73,1987-01-01,1992-12-31,,1,1
14142,12014,73,1987-01-01,1990-12-31,,1,1
14143,12014,73,1991-01-01,,,0,1
14144,12015,73,1985-01-01,1987-12-31,,1,1
14145,12015,73,1987-01-01,1988-12-31,,1,1
14146,12015,128,1988-01-01,1989-12-31,,1,1
14147,12015,57,1989-01-01,1992-12-31,,1,1
14148,12015,95,1992-01-01,1995-12-31,,1,1
14149,12015,95,1995-01-01,1997-12-31,,1,1
14150,12016,73,1992-01-01,,,0,1
14151,12018,73,1985-01-01,1987-12-31,,1,1
14152,12019,73,1991-01-01,1992-12-31,,1,1
14153,12020,73,1986-01-01,1989-12-31,,1,1
14154,12020,73,1990-01-01,1991-12-31,,1,1
14155,12022,26,1985-01-01,1987-12-31,,1,1
14156,12024,73,,,,0,0
14157,12024,13,1992-01-01,,,0,1
14158,12026,232,1997-01-01,1999-12-31,,1,1
14159,12027,73,1987-01-01,1990-12-31,,1,1
14160,12027,73,1990-01-01,1991-12-31,,1,1
14161,12028,13,1992-01-01,,,0,1
14162,12035,73,1987-01-01,1992-12-31,,1,1
14163,12036,177,1997-01-01,,,0,1
14164,12037,57,1988-01-01,1990-12-31,,1,1
14165,12037,13,1990-01-01,1992-12-31,,1,1
14166,12039,73,1987-01-01,1989-12-31,,1,1
14167,12039,57,1990-01-01,,,0,1
14168,12040,73,1985-01-01,1986-12-31,,1,1
14169,12040,26,1986-01-01,1988-12-31,,1,1
14170,12043,73,1990-01-01,1992-12-31,,1,1
14171,12044,73,1985-01-01,1990-12-31,,1,1
14172,12044,73,1990-01-01,1992-12-31,,1,1
14173,12044,73,1992-01-01,1994-12-31,,1,1
14174,12049,73,1987-01-01,1992-12-31,,1,1
14175,12051,95,1985-01-01,1987-12-31,,1,1
14176,12051,177,1987-01-01,1990-12-31,,1,1
14177,12051,246,1990-01-01,1992-12-31,,1,1
14178,12051,258,1992-01-01,1993-12-31,,1,1
14179,12051,19,1993-01-01,1997-12-31,,1,1
14180,12051,91,2003-01-01,2005-12-31,,1,1
14181,12053,73,1990-01-01,1990-12-31,,1,1
14182,12053,13,1990-01-01,1993-12-31,,1,1
14183,12054,73,1986-01-01,1990-12-31,,1,1
14184,12063,73,1986-01-01,1987-12-31,,1,1
14185,12063,4,1994-01-01,1997-12-31,,1,1
14186,12068,87,1986-01-01,1987-12-31,,1,1
14187,12068,281,1997-01-01,2001-12-31,,1,1
14188,12068,278,1997-01-01,1997-12-31,,1,1
14189,12069,73,1992-01-01,1995-12-31,,1,1
14190,12070,13,1986-01-01,1988-12-31,,1,1
14191,12070,13,1988-01-01,1990-12-31,,1,1
14192,12070,177,1990-01-01,1994-12-31,,1,1
14193,12070,177,1994-01-01,1995-12-31,,1,1
14194,12070,39,1995-01-01,1997-12-31,,1,1
14195,12072,73,1986-01-01,1989-12-31,,1,1
14196,12074,73,1986-01-01,1992-12-31,,1,1
14197,12081,73,1985-01-01,1987-12-31,,1,1
14198,12081,26,1987-01-01,1990-12-31,,1,1
14199,12081,26,1990-01-01,1992-12-31,,1,1
14200,12082,73,1987-01-01,1990-12-31,,1,1
14201,12082,97,1990-01-01,1992-12-31,,1,1
14202,12085,87,1987-01-01,1992-12-31,,1,1
14203,12087,73,1983-01-01,1985-12-31,,1,1
14204,12087,95,1985-01-01,1986-12-31,,1,1
14205,12087,177,1986-01-01,1990-12-31,,1,1
14206,12087,177,1990-01-01,1992-12-31,,1,1
14207,12088,94,,,,0,0
14208,12091,94,1997-01-01,,,0,1
14209,12092,87,1987-01-01,1988-12-31,,1,1
14210,12092,282,1997-01-01,,,0,1
14211,12093,73,1984-01-01,1985-12-31,,1,1
14212,12093,95,1985-01-01,1987-12-31,,1,1
14213,12093,73,1992-01-01,1994-12-31,,1,1
14214,12093,73,1994-01-01,1995-12-31,,1,1
14215,12093,73,1995-01-01,1997-12-31,,1,1
14216,12095,73,1984-01-01,1984-12-31,,1,1
14217,12095,128,1986-01-01,1988-12-31,,1,1
14218,12095,4,1988-01-01,1989-12-31,,1,1
14219,12095,97,1989-01-01,1990-12-31,,1,1
14220,12095,55,1990-01-01,1990-12-31,,1,1
14221,12095,93,1990-01-01,1995-12-31,,1,1
14222,12095,4,1990-01-01,1995-12-31,,1,1
14223,12098,73,1987-01-01,1988-12-31,,1,1
14224,12098,73,1988-01-01,1989-12-31,,1,1
14225,12101,73,1985-01-01,1987-12-31,,1,1
14226,12101,73,1992-01-01,1995-12-31,,1,1
14227,12101,128,1995-01-01,1996-12-31,,1,1
14228,12101,57,1996-01-01,1997-12-31,,1,1
14229,12104,87,1988-01-01,1992-12-31,,1,1
14230,12105,73,1990-01-01,1992-12-31,,1,1
14231,12105,95,1992-01-01,1997-12-31,,1,1
14232,12106,245,1997-01-01,1999-12-31,,1,1
14233,12106,42,2001-01-01,,,0,1
14234,12107,73,1986-01-01,1987-12-31,,1,1
14235,12107,57,1987-01-01,1989-12-31,,1,1
14236,12107,4,1989-01-01,1992-12-31,,1,1
14237,12107,177,1992-01-01,1993-12-31,,1,1
14238,12107,177,1993-01-01,,,0,1
14239,12111,73,1987-01-01,1990-12-31,,1,1
14240,12111,13,1990-01-01,1993-12-31,,1,1
14241,12111,177,1993-01-01,1994-12-31,,1,1
14242,12111,94,1994-01-01,1995-12-31,,1,1
14243,12111,177,1995-01-01,1997-12-31,,1,1
14244,12116,73,1985-01-01,1990-12-31,,1,1
14245,12116,13,1990-01-01,1992-12-31,,1,1
14246,12116,13,1992-01-01,1993-12-31,,1,1
14247,12116,13,1993-01-01,,,0,1
14248,12117,91,1994-01-01,1997-12-31,,1,1
14249,12117,2,1997-05-02,2007-06-27,,0,0
14250,12118,177,1997-01-01,,,0,1
14251,12121,73,1988-01-01,1991-12-31,,1,1
14252,12121,57,1993-01-01,1997-12-31,,1,1
14253,12122,73,1984-01-01,1985-12-31,,1,1
14254,12122,177,1994-01-01,1997-12-31,,1,1
14255,12123,73,1987-01-01,1988-12-31,,1,1
14256,12123,128,1988-01-01,1989-12-31,,1,1
14257,12123,57,1989-01-01,1990-12-31,,1,1
14258,12123,51,1990-01-01,1992-12-31,,1,1
14259,12123,4,1992-01-01,1995-12-31,,1,1
14260,12123,95,1995-01-01,1997-12-31,,1,1
14261,12124,73,1985-01-01,1986-12-31,,1,1
14262,12124,13,1986-01-01,1990-12-31,,1,1
14263,12124,177,1990-01-01,1992-12-31,,1,1
14264,12126,73,1984-01-01,1987-12-31,,1,1
14265,12126,97,1987-01-01,1989-12-31,,1,1
14266,12126,80,1989-01-01,1990-12-31,,1,1
14267,12126,259,1990-01-01,1992-12-31,,1,1
14268,12126,273,1992-01-01,1997-12-31,,1,1
14269,12128,73,1987-01-01,1990-12-31,,1,1
14270,12130,57,1986-01-01,,,0,1
14271,12131,73,1986-01-01,1988-12-31,,1,1
14272,12131,73,1988-01-01,1989-12-31,,1,1
14273,12131,73,1989-01-01,1990-12-31,,1,1
14274,12131,128,1990-01-01,1992-12-31,,1,1
14275,12131,57,1992-01-01,1997-12-31,,1,1
14276,12132,13,1987-01-01,1990-12-31,,1,1
14277,12132,177,1990-01-01,1992-12-31,,1,1
14278,12132,177,1992-01-01,1994-12-31,,1,1
14279,12132,177,1994-01-01,1995-12-31,,1,1
14280,12132,109,1995-01-01,1997-12-31,,1,1
14281,12133,73,1986-01-01,1990-12-31,,1,1
14282,12137,73,1985-01-01,1987-12-31,,1,1
14283,12137,57,1987-01-01,1988-12-31,,1,1
14284,12137,13,1989-01-01,,,0,1
14285,12138,73,1985-01-01,1987-12-31,,1,1
14286,12140,77,1997-05-14,,,0,0
14287,12141,73,1988-01-01,1990-12-31,,1,1
14288,12141,13,1990-01-01,1993-12-31,,1,1
14289,12141,177,1993-01-01,1994-12-31,,1,1
14290,12143,73,1984-01-01,1985-12-31,,1,1
14291,12143,26,1985-01-01,1987-12-31,,1,1
14292,12144,73,1985-01-01,1988-12-31,,1,1
14293,12144,13,1988-01-01,1989-12-31,,1,1
14294,12144,275,1989-01-01,1992-12-31,,1,1
14295,12144,94,1992-01-01,1997-12-31,,1,1
14296,12146,73,1986-01-01,1987-12-31,,1,1
14297,12146,57,1990-01-01,1992-12-31,,1,1
14298,12146,13,1992-01-01,1997-12-31,,1,1
14299,12147,73,1984-01-01,1987-12-31,,1,1
14300,12147,13,1990-01-01,1990-12-31,,1,1
14301,12150,87,1990-01-01,1997-12-31,,1,1
14302,12151,13,1987-01-01,1990-12-31,,1,1
14303,12151,13,1990-01-01,1992-12-31,,1,1
14304,12151,177,1992-01-01,1993-12-31,,1,1
14305,12152,57,1985-01-01,1987-12-31,,1,1
14306,12152,13,1987-01-01,1989-12-31,,1,1
14307,12152,177,1989-01-01,1990-12-31,,1,1
14308,12152,80,1990-01-01,1992-12-31,,1,1
14309,12153,73,1985-01-01,1988-12-31,,1,1
14310,12153,57,1988-01-01,1989-12-31,,1,1
14311,12153,13,1989-01-01,1990-12-31,,1,1
14312,12153,13,1990-01-01,1992-12-31,,1,1
14313,12153,89,1992-01-01,1993-12-31,,1,1
14314,12153,177,1993-01-01,1997-12-31,,1,1
14315,12154,13,1988-01-01,1990-12-31,,1,1
14316,12154,13,1990-01-01,1992-12-31,,1,1
14317,12154,13,1992-01-01,,,0,1
14318,12161,177,1989-01-01,1992-12-31,,1,1
14319,12161,177,1992-01-01,1993-12-31,,1,1
14320,12161,177,1993-01-01,,,0,1
14321,12162,95,1997-01-01,1999-12-31,,1,1
14322,12162,95,1999-01-01,2001-12-31,,1,1
14323,12162,177,2001-01-01,,,0,1
14324,12167,73,1997-01-01,2001-12-31,,1,1
14325,12171,73,1989-01-01,1993-12-31,,1,1
14326,12171,13,1993-01-01,1997-12-31,,1,1
14327,12176,73,1989-01-01,1990-12-31,,1,1
14328,12176,57,1990-01-01,1993-12-31,,1,1
14329,12176,13,1993-01-01,1997-12-31,,1,1
14330,12177,73,1991-01-01,1994-12-31,,1,1
14331,12181,26,1997-01-01,,,0,1
14332,12181,66,2001-01-01,2002-12-31,,1,1
14333,12181,63,2002-01-01,,,0,1
14334,12184,73,1991-01-01,,,0,1
14335,12186,73,1990-01-01,,,0,1
14336,12187,232,1999-01-01,2001-12-31,,1,1
14337,12187,177,2001-01-01,,,0,1
14338,12192,73,1989-01-01,1989-12-31,,1,1
14339,12194,26,1997-01-01,1998-12-31,,1,1
14340,12196,73,1990-01-01,1992-12-31,,1,1
14341,12196,73,1992-01-01,1994-12-31,,1,1
14342,12198,177,1997-01-01,2001-12-31,,1,1
14343,12198,177,2001-01-01,,,0,1
14344,12199,73,1989-01-01,1990-12-31,,1,1
14345,12199,57,1990-01-01,1993-12-31,,1,1
14346,12199,4,1993-01-01,,,0,1
14347,12208,177,1997-01-01,,,0,1
14348,12208,4,2001-01-01,,,0,1
14349,12208,93,2001-01-01,,,0,1
14350,12211,109,,,,0,0
14351,12211,63,1997-01-01,,,0,1
14352,12211,257,2002-01-01,,,0,1
14353,12212,4,2001-01-01,,,0,1
14354,12213,73,1988-01-01,1990-12-31,,1,1
14355,12213,73,1990-01-01,1992-12-31,,1,1
14356,12213,73,1992-01-01,1994-12-31,,1,1
14357,12213,95,1994-01-01,1997-12-31,,1,1
14358,12216,73,1989-01-01,1989-12-31,,1,1
14359,12217,73,1988-01-01,1990-12-31,,1,1
14360,12217,13,1990-01-01,1992-12-31,,1,1
14361,12217,177,1992-01-01,1993-12-31,,1,1
14362,12217,177,1993-01-01,,,0,1
14363,12218,177,1997-01-01,,,0,1
14364,12219,73,1988-01-01,1992-12-31,,1,1
14365,12219,57,1992-01-01,,,0,1
14366,12220,4,2001-01-01,,,0,1
14367,12225,29,2001-01-01,,,0,1
14368,12226,73,1988-01-01,,,0,1
14369,12231,73,1990-01-01,1992-12-31,,1,1
14370,12231,57,1992-01-01,,,0,1
14371,12233,73,1989-01-01,,,0,1
14372,12235,73,1990-01-01,1992-12-31,,1,1
14373,12237,4,2001-01-01,,,0,1
14374,12238,73,1989-01-01,1990-12-31,,1,1
14375,12238,57,1990-01-01,,,0,1
14376,12240,73,1997-01-01,1999-12-31,,1,1
14377,12240,4,1999-01-01,1999-12-31,,1,1
14378,12240,177,1999-01-01,2001-12-31,,1,1
14379,12243,13,1990-01-01,1993-12-31,,1,1
14380,12243,13,1993-01-01,1994-12-31,,1,1
14381,12243,177,1994-01-01,1995-12-31,,1,1
14382,12243,177,1995-01-01,1997-12-31,,1,1
14383,12244,177,1997-01-01,1999-12-31,,1,1
14384,12244,177,1999-01-01,2001-12-31,,1,1
14385,12244,108,2001-01-01,2003-12-31,,1,1
14386,12244,22,2003-01-01,,,0,1
14387,12247,177,1997-01-01,1998-12-31,,1,1
14388,12247,257,1998-01-01,1999-12-31,,1,1
14389,12247,109,1999-01-01,2000-12-31,,1,1
14390,12247,256,2000-01-01,2002-12-31,,1,1
14391,12247,22,2002-01-01,2003-12-31,,1,1
14392,12247,84,2003-01-01,2003-12-31,,1,1
14393,12247,275,2003-01-01,,,0,1
14394,12251,73,1988-01-01,1989-12-31,,1,1
14395,12251,95,1989-01-01,1990-12-31,,1,1
14396,12251,177,1990-01-01,1992-12-31,,1,1
14397,12251,246,1992-01-01,1993-12-31,,1,1
14398,12251,262,1993-01-01,1994-12-31,,1,1
14399,12251,253,1994-01-01,1995-12-31,,1,1
14400,12251,283,1995-01-01,1997-12-31,,1,1
14401,12252,73,,,,0,0
14402,12253,177,1997-01-01,1999-12-31,,1,1
14403,12253,63,1999-01-01,2002-12-31,,1,1
14404,12253,284,2002-01-01,2004-12-31,,1,1
14405,12255,73,,,,0,0
14406,12256,256,1997-01-01,1999-12-31,,1,1
14407,12256,39,1999-01-01,2001-12-31,,1,1
14408,12256,285,1999-01-01,2001-12-31,,1,1
14409,12258,73,1991-01-01,1997-12-31,,1,1
14410,12259,283,1997-01-01,2001-12-31,,1,1
14411,12259,19,2001-01-01,2004-12-31,,1,1
14412,12259,284,2005-01-01,2005-12-31,,1,1
14413,12261,4,1989-01-01,1992-12-31,,1,1
14414,12261,177,1992-01-01,1993-12-31,,1,1
14415,12261,177,1993-01-01,,,0,1
14416,12263,73,1992-01-01,1994-12-31,,1,1
14417,12264,73,1989-01-01,1992-12-31,,1,1
14418,12267,95,1997-01-01,,,0,1
14419,12268,73,1991-01-01,1993-12-31,,1,1
14420,12268,57,1995-01-01,1997-12-31,,1,1
14421,12270,73,1990-01-01,,,0,1
14422,12273,177,1997-01-01,1999-12-31,,1,1
14423,12273,232,2001-01-01,2002-12-31,,1,1
14424,12273,256,2002-01-01,,,0,1
14425,12278,57,1993-01-01,,,0,1
14426,12281,73,1991-01-01,,,0,1
14427,12284,95,1989-01-01,1990-12-31,,1,1
14428,12284,177,1990-01-01,1992-12-31,,1,1
14429,12284,177,1992-01-01,1993-12-31,,1,1
14430,12284,232,1993-01-01,1995-12-31,,1,1
14431,12285,73,1990-01-01,1992-12-31,,1,1
14432,12286,87,1993-01-01,1993-12-31,,1,1
14433,12291,73,1990-01-01,,,0,1
14434,12292,95,,2004-12-31,,1,0
14435,12292,95,2001-01-01,,,0,1
14436,12292,177,2004-01-01,,,0,1
14437,12293,73,1990-01-01,1993-12-31,,1,1
14438,12293,95,1993-01-01,1994-12-31,,1,1
14439,12293,177,1994-01-01,1995-12-31,,1,1
14440,12293,232,1995-01-01,1997-12-31,,1,1
14441,12293,91,1997-01-01,2001-12-31,,1,1
14442,12294,73,1989-01-01,1992-12-31,,1,1
14443,12294,73,1997-01-01,1998-12-31,,1,1
14444,12294,73,1998-01-01,1999-12-31,,1,1
14445,12295,26,1998-01-01,2001-12-31,,1,1
14446,12302,77,2001-06-20,,,0,0
14447,12307,13,1997-01-01,1999-12-31,,1,1
14448,12309,87,1995-01-01,1996-12-31,,1,1
14449,12309,95,1997-01-01,1999-12-31,,1,1
14450,12309,177,1999-01-01,2001-12-31,,1,1
14451,12309,177,2001-01-01,2002-12-31,,1,1
14452,12309,232,2002-01-01,,,0,1
14453,12309,84,2003-01-01,2005-12-31,,1,1
14454,12309,37,2003-01-01,2005-12-31,,1,1
14455,12311,73,,,,0,0
14456,12311,95,1995-01-01,1997-12-31,,1,1
14457,12312,87,1994-01-01,1995-12-31,,1,1
14458,12312,4,1997-01-01,1999-12-31,,1,1
14459,12312,236,1999-01-01,,,0,1
14460,12312,177,1999-01-01,1999-12-31,,1,1
14461,12313,73,1994-01-01,1997-12-31,,1,1
14462,12313,73,1997-01-01,1999-12-31,,1,1
14463,12316,284,2005-01-01,,,0,1
14464,12319,73,1997-01-01,2001-12-31,,1,1
